# 5 inputs
# lambda func resolution slope error
100 HuBER   3.12825e+01 -0.0145709461   +/- 0.00378947523
10  HuBER   2.76506e+0  -0.123338524    +/- 0.00338980992
10  LS      2.70125e+01 -0.147271362    +/- 0.00329769704
50  LS      2.70822e+01 -0.144705529    +/- 0.00330713076
400 LS      3.02938e+01 -0.0518388907   +/- 0.00361689219
