177899 	 145628
103892 	 79911
177426 	 57978
6562 	 49518
148441 	 85496
28249 	 58109
873 	 36483
7452 	 99180
79784 	 35826
18510 	 177346
83653 	 36569
124578 	 122954
40432 	 148313
36121 	 68651
93410 	 157924
73379 	 80400
48446 	 85513
23368 	 61913
49119 	 83025
124632 	 35541
131359 	 88702
154961 	 42201
162186 	 16767
146779 	 14157
391 	 3747
101475 	 63968
138720 	 23192
131443 	 58623
129348 	 136727
117648 	 105008
81074 	 156919
83156 	 23302
39840 	 39146
167733 	 31072
136071 	 144453
16655 	 24035
76293 	 182503
38807 	 176908
35255 	 46650
86844 	 68085
3634 	 8998
178649 	 33832
121782 	 180993
137402 	 5176
101353 	 181917
120903 	 3335
176407 	 134149
164759 	 144114
59302 	 168599
100509 	 86008
15509 	 20777
15207 	 23359
115096 	 114746
157868 	 140072
150926 	 131667
161265 	 84082
121452 	 137018
8929 	 172727
110465 	 143496
55303 	 137663
154081 	 44249
104971 	 78538
153153 	 35676
20355 	 32601
85527 	 84775
115275 	 156048
3376 	 126219
101761 	 39555
31411 	 101081
175557 	 64466
29586 	 64582
34723 	 153359
179552 	 169686
103318 	 143195
171281 	 49933
163097 	 119589
150212 	 160604
162880 	 133354
137413 	 9050
67515 	 70463
67471 	 72597
152018 	 57786
154863 	 90039
134428 	 136525
27166 	 15432
172872 	 134361
129214 	 13518
106131 	 23401
29440 	 71356
82056 	 137238
99765 	 9284
93570 	 21874
110221 	 78582
16481 	 103145
130094 	 137297
33437 	 132994
140112 	 172585
86093 	 1692
112354 	 95196
43427 	 115542
120566 	 178677
67989 	 14910
89445 	 60212
79786 	 99568
144556 	 47918
54674 	 152252
58244 	 171737
66571 	 121533
34990 	 44187
82837 	 159581
101087 	 33267
141184 	 38905
130594 	 146087
143561 	 42686
161030 	 55151
121069 	 32665
101413 	 174648
11407 	 89454
170290 	 173396
5797 	 115752
136008 	 99094
99876 	 112706
24507 	 7075
38008 	 174463
85928 	 91277
1978 	 37937
12300 	 138959
120935 	 23301
72204 	 68724
68217 	 124886
22601 	 61634
183248 	 99754
91591 	 88779
9013 	 103027
27510 	 86133
159297 	 143274
69936 	 144096
112821 	 143325
180293 	 155700
85572 	 112625
74110 	 26091
67333 	 29394
61975 	 27485
148983 	 97420
165743 	 101223
78644 	 150649
66106 	 114074
159463 	 156946
126903 	 94511
149138 	 85111
78928 	 69716
86209 	 131237
56838 	 72471
21096 	 57411
104898 	 45075
135025 	 163897
162088 	 173940
16656 	 42974
30737 	 38346
134820 	 153806
51641 	 89382
102643 	 31689
79122 	 98723
14584 	 74099
163021 	 65672
98870 	 3893
166068 	 9758
24431 	 2331
155135 	 144872
2683 	 182824
161916 	 93227
157273 	 139860
33911 	 168446
54339 	 163763
29 	 101866
178815 	 63730
71497 	 67779
51619 	 182928
13203 	 88698
161166 	 55515
93230 	 33482
103949 	 101047
119060 	 32147
74244 	 69549
89436 	 84850
21892 	 30225
136354 	 75543
130278 	 160345
98563 	 86570
142386 	 165586
131143 	 55858
58095 	 125859
136922 	 116168
124694 	 147460
19757 	 175996
80424 	 115382
59598 	 1359
78970 	 46295
23158 	 86484
78173 	 180030
154492 	 159204
23640 	 72128
996 	 139944
155700 	 43160
87405 	 25668
95696 	 156603
146125 	 21789
16296 	 52750
122250 	 169013
170682 	 73832
158375 	 45511
166005 	 20773
150982 	 125698
95028 	 43381
65124 	 63468
13338 	 75805
120606 	 108668
64507 	 53755
106673 	 37307
13325 	 153341
65706 	 62667
112799 	 110600
76626 	 94146
174065 	 15494
60779 	 102619
168028 	 16513
180570 	 17503
18881 	 171925
69700 	 106359
98690 	 134277
27822 	 168349
171078 	 175096
92795 	 106808
43223 	 163818
88826 	 173609
108287 	 12736
150293 	 36057
157877 	 99296
33789 	 32124
131076 	 168859
71238 	 180502
137880 	 100338
27837 	 112835
49807 	 62872
175760 	 65731
26782 	 167965
86259 	 112956
78291 	 134675
43994 	 98053
127195 	 89437
97074 	 85943
50313 	 4938
88364 	 117463
127825 	 143818
20711 	 7905
36070 	 30027
116740 	 123327
155513 	 158267
103632 	 38082
159491 	 78906
51670 	 168589
10903 	 63472
145894 	 171437
169545 	 99518
134835 	 151831
80352 	 38704
40408 	 125224
160478 	 142685
90091 	 25533
7459 	 143513
75634 	 39022
132617 	 54817
103916 	 156276
96964 	 25882
18100 	 117266
54195 	 180753
8736 	 137123
82313 	 64996
22700 	 126345
38663 	 86224
37452 	 149885
139324 	 119597
112328 	 15015
18985 	 54511
33891 	 61897
52955 	 146257
88753 	 127676
5091 	 153817
80230 	 13172
86945 	 156268
149671 	 38461
141959 	 128213
142051 	 38695
147070 	 173790
121274 	 66342
41532 	 71389
58626 	 147274
29540 	 122473
161289 	 143637
91003 	 171852
32363 	 90833
158828 	 23047
122731 	 175390
124985 	 160106
35672 	 104143
129787 	 125895
134608 	 111659
176232 	 111648
132778 	 104464
175837 	 12578
15819 	 64967
18810 	 88925
162156 	 161038
46517 	 122378
91623 	 145068
46244 	 11222
83967 	 181036
83254 	 34263
170838 	 66771
19156 	 54212
113839 	 158285
161454 	 157796
167158 	 59029
34767 	 12257
83792 	 4716
104164 	 107621
145613 	 58282
133621 	 66958
5673 	 49423
94073 	 117247
34290 	 112776
26811 	 89152
43989 	 117531
171738 	 119643
78733 	 545
41034 	 173604
161518 	 156853
172797 	 5086
27694 	 108359
48642 	 9088
47811 	 82701
5000 	 46472
36497 	 146635
127842 	 129394
137708 	 142059
74280 	 120708
68270 	 7013
16533 	 84396
111408 	 111305
149323 	 121416
66109 	 17438
35723 	 87939
17178 	 127009
10209 	 63286
17223 	 154305
136447 	 1718
123027 	 51186
145787 	 30652
97760 	 105131
11630 	 92983
19314 	 128163
72863 	 53579
23604 	 65231
7141 	 68577
135844 	 21290
127055 	 12752
101418 	 65720
111063 	 177069
90820 	 158153
74846 	 3157
109823 	 98455
160397 	 181089
72403 	 29059
93319 	 43253
88641 	 77755
53673 	 152475
179741 	 80473
117890 	 35981
55095 	 42491
13424 	 26877
109638 	 180596
62522 	 153937
59081 	 118332
95102 	 133106
73002 	 152443
63046 	 105651
102696 	 83811
20072 	 41166
56861 	 46592
109791 	 59955
170322 	 44086
16461 	 174866
8843 	 131774
7274 	 174530
101357 	 18736
37544 	 171950
17852 	 6601
2276 	 100967
30379 	 88692
108391 	 136307
181665 	 81971
147533 	 45486
21870 	 138441
180636 	 53933
175455 	 144463
114197 	 155225
39960 	 144180
54120 	 50262
113419 	 149480
134427 	 164589
47014 	 180782
69197 	 132379
178380 	 156601
177633 	 175145
117060 	 122448
110176 	 91121
66089 	 87679
174418 	 47910
149585 	 40706
178119 	 66424
23145 	 77221
54507 	 71539
170951 	 90539
100689 	 57319
135203 	 133504
89667 	 98691
159247 	 168288
39942 	 102567
40841 	 155402
111001 	 103382
54196 	 158162
124674 	 130582
33531 	 54775
18236 	 94760
21918 	 79878
39162 	 59997
82551 	 42875
91756 	 181530
96139 	 109918
142462 	 146690
66741 	 140705
170573 	 155239
144128 	 159979
153148 	 55985
13667 	 158289
144154 	 128482
57205 	 5900
169052 	 118060
9947 	 170003
122149 	 41749
149278 	 112203
60931 	 178754
37021 	 138258
60905 	 136647
52700 	 112498
64049 	 6441
100304 	 82684
149704 	 741
156967 	 94540
3242 	 85360
46175 	 163981
18222 	 143633
139561 	 18045
88288 	 134058
16815 	 1892
8380 	 38546
535 	 48480
52219 	 103028
20962 	 158762
11853 	 50605
20724 	 113416
74967 	 114816
171215 	 122468
54417 	 156361
85137 	 16072
141611 	 151037
116944 	 86343
57171 	 46061
95445 	 142040
147520 	 181751
123255 	 107637
85627 	 102140
160424 	 160089
168964 	 180126
30503 	 1179
25471 	 65335
180396 	 70796
106276 	 134028
47688 	 20500
59019 	 14595
171087 	 169477
90106 	 52185
106207 	 72958
76312 	 134918
178138 	 110380
44373 	 74581
55598 	 102466
118426 	 102603
174146 	 28358
114050 	 45292
167441 	 22303
176649 	 101171
116226 	 67268
175991 	 122775
18051 	 34758
144696 	 6486
52404 	 62474
166167 	 142015
72497 	 118286
165858 	 13092
176191 	 116851
79364 	 124294
49296 	 149082
128087 	 133116
71755 	 130591
98097 	 87955
168816 	 50991
130325 	 169987
152249 	 41028
115207 	 64339
28394 	 119097
71987 	 65583
109007 	 124734
60681 	 100486
157915 	 82189
54658 	 128699
134274 	 104814
95682 	 128234
128603 	 55403
90756 	 121281
105684 	 139075
113191 	 165738
150252 	 121966
80253 	 127829
151931 	 75535
55298 	 4770
58044 	 141725
19728 	 151674
162970 	 120995
33714 	 151000
83834 	 112299
61164 	 50126
2267 	 154274
182219 	 108014
105236 	 115073
161761 	 176147
63482 	 176665
158517 	 137203
115031 	 88676
182827 	 123532
179424 	 58553
45668 	 90931
83228 	 57387
9019 	 174877
61759 	 26215
156095 	 165804
121057 	 159584
168488 	 15158
180407 	 155883
110575 	 176411
131531 	 10462
163558 	 164452
181383 	 98927
126411 	 55322
139470 	 144023
170407 	 35939
172714 	 146998
164632 	 69101
59978 	 14485
41408 	 69205
17006 	 181941
133514 	 121339
31043 	 137333
75994 	 152945
78656 	 41531
151577 	 65665
75505 	 43085
43306 	 105673
110639 	 145845
80000 	 27943
38813 	 85259
123867 	 160130
180676 	 70983
1844 	 147820
142977 	 44435
43212 	 48608
151154 	 85371
180527 	 118080
39103 	 54568
76554 	 116512
81434 	 122197
50295 	 161935
3166 	 16117
152672 	 52439
66442 	 130252
58490 	 144875
172902 	 105317
113572 	 38133
36725 	 144859
178677 	 103249
48936 	 148283
149827 	 7896
19927 	 19208
88380 	 88041
56878 	 26313
27617 	 100692
32364 	 163826
175106 	 111464
181658 	 21833
170904 	 160366
157741 	 101826
104447 	 34180
118242 	 73720
100302 	 103155
138093 	 43546
158393 	 130879
39810 	 165518
51806 	 161117
89267 	 159633
76794 	 16929
169911 	 94605
17293 	 25156
178702 	 146089
40372 	 177856
67032 	 97088
34090 	 172133
53624 	 62075
74512 	 126186
53466 	 95045
102927 	 20605
48056 	 146571
92105 	 44945
152450 	 83985
179198 	 11449
141647 	 21913
149432 	 68321
177193 	 50143
46439 	 155137
140090 	 118007
88768 	 113984
1023 	 154803
179456 	 85695
177438 	 116296
120815 	 56104
98533 	 65941
39600 	 61349
178155 	 177665
61480 	 161170
114869 	 105646
108948 	 51918
14207 	 122777
99838 	 135429
140406 	 11160
101558 	 123077
23664 	 44068
37004 	 134164
101170 	 173500
146296 	 55433
94499 	 75999
139781 	 103341
74379 	 114162
37610 	 16020
156581 	 125655
25071 	 18789
104293 	 112792
84452 	 24253
155463 	 78306
26079 	 38815
150210 	 110316
24528 	 7968
67786 	 98217
73170 	 154870
119379 	 172944
166735 	 20301
28304 	 140850
110981 	 166557
115034 	 120172
179716 	 59384
166062 	 116409
59735 	 94603
39525 	 21413
6674 	 30031
59879 	 90422
181148 	 26675
155410 	 74617
18189 	 6283
74062 	 118476
150796 	 99775
156603 	 132871
98545 	 75772
165379 	 4188
58497 	 7860
180414 	 164422
31957 	 47609
118803 	 160726
163486 	 142166
108954 	 20387
180879 	 56657
162311 	 152263
92330 	 40567
41472 	 175754
163711 	 52962
135948 	 175789
89993 	 112296
123175 	 146956
160640 	 111253
46263 	 129485
31925 	 93592
168218 	 20812
19771 	 136648
159682 	 82078
55200 	 153001
176065 	 10888
125637 	 12978
165355 	 149458
30963 	 78168
148908 	 25697
109803 	 5363
121852 	 6908
55497 	 129381
46671 	 116237
151582 	 84711
141227 	 155927
56554 	 83804
152151 	 56184
114941 	 179501
166865 	 66957
91084 	 122608
100829 	 82685
70812 	 40915
40135 	 129755
28579 	 160085
112702 	 119030
106305 	 15650
182854 	 21778
111534 	 9177
176006 	 117450
80288 	 102834
164127 	 109299
110828 	 115053
94568 	 27189
71160 	 151514
164291 	 161682
6889 	 131622
22782 	 73844
164058 	 148783
145273 	 34634
153929 	 143421
71195 	 175425
126680 	 1388
155443 	 38110
66466 	 125280
86677 	 161124
93040 	 114093
3947 	 84415
24569 	 49595
171286 	 161054
127779 	 59959
104163 	 159855
152447 	 125188
118820 	 17856
155901 	 179832
163331 	 165031
179970 	 145865
47489 	 94364
4488 	 129799
45907 	 135518
73561 	 47969
4634 	 148190
178856 	 51365
93308 	 24738
14884 	 178932
125928 	 38712
64690 	 92120
22912 	 174103
86830 	 30601
12100 	 140808
6452 	 144749
162092 	 108792
32582 	 126905
32087 	 114375
30393 	 94862
20341 	 62235
33301 	 53702
134658 	 104730
19079 	 144890
55250 	 99097
92881 	 143640
20639 	 95455
61205 	 178333
84373 	 37077
41085 	 162611
121372 	 153260
87908 	 172550
122135 	 182370
125659 	 164886
16188 	 2187
78528 	 79180
88812 	 3838
134860 	 101492
87985 	 19999
74806 	 175294
110338 	 146028
166601 	 168072
98807 	 5918
153783 	 139389
96058 	 80896
48982 	 69869
32361 	 152355
174110 	 42011
123346 	 66619
104160 	 108695
44992 	 163053
166141 	 171099
88018 	 104518
164976 	 32541
93055 	 134065
80608 	 178619
149862 	 30311
125624 	 179981
735 	 130213
51191 	 98862
84425 	 70823
136361 	 22333
161499 	 86753
114460 	 15324
95628 	 167845
74067 	 119703
129662 	 137832
17071 	 181938
173806 	 154792
138269 	 129366
49676 	 108666
65670 	 62472
159274 	 165282
134831 	 4565
115350 	 73392
18980 	 40471
36748 	 321
112217 	 35606
71879 	 94544
21374 	 163238
142644 	 127631
103040 	 173312
5894 	 97240
25929 	 27486
7746 	 110033
25246 	 6402
172195 	 59619
1288 	 13486
92203 	 44888
143233 	 292
104191 	 116832
86921 	 39652
44104 	 30281
115897 	 23833
45617 	 24951
162393 	 24205
155481 	 81046
12562 	 131675
82227 	 103230
180575 	 112856
63901 	 123272
166658 	 38708
53138 	 165897
131790 	 62562
60837 	 119361
146869 	 11708
152374 	 120767
8700 	 73331
88210 	 53705
12648 	 73310
118586 	 51613
118687 	 139000
150186 	 153828
99212 	 37542
130978 	 11541
63409 	 43567
10378 	 130189
117299 	 132517
7528 	 44789
9883 	 34453
35380 	 69468
139836 	 58559
160562 	 63929
19400 	 20968
34989 	 158829
9791 	 177286
84711 	 105828
137180 	 63242
57319 	 79825
74126 	 7259
165120 	 61636
32150 	 34043
84093 	 100719
121180 	 15209
131810 	 176011
77660 	 119047
1504 	 42399
125167 	 62461
96640 	 80725
120380 	 63650
18658 	 180291
51591 	 22525
103627 	 53574
32763 	 74859
161092 	 82478
9314 	 11750
31058 	 80559
153392 	 4686
138309 	 56444
123137 	 74394
147944 	 159620
128350 	 55658
151416 	 41898
17149 	 17351
132377 	 28479
88821 	 56782
110689 	 171351
106519 	 136897
125930 	 125888
69446 	 62033
24906 	 6891
90336 	 20008
70508 	 147276
99428 	 150901
96758 	 55844
12019 	 136200
117067 	 55592
51364 	 116648
176678 	 5904
4329 	 31695
174428 	 132504
99573 	 88005
140811 	 53869
126378 	 121099
106887 	 180869
152816 	 58027
112877 	 95131
64282 	 11405
167110 	 53386
183244 	 140355
146552 	 52790
143618 	 176632
68181 	 20576
90426 	 74044
75922 	 158602
79486 	 86070
93241 	 30823
152199 	 87359
139590 	 165322
122030 	 60621
166059 	 32181
149443 	 58325
98129 	 98705
136662 	 64906
43195 	 128454
133941 	 18897
39836 	 162669
115792 	 8710
158032 	 128118
140291 	 177515
60221 	 124136
93201 	 58599
85685 	 4672
66072 	 1437
126543 	 20656
130184 	 108297
23262 	 73966
105463 	 62558
112208 	 72922
122817 	 178849
110739 	 181486
86640 	 162940
80584 	 164416
43863 	 170841
156713 	 17718
102912 	 124492
175584 	 42375
137857 	 163636
107484 	 2086
102530 	 28259
106599 	 26332
16048 	 80426
102652 	 28363
133251 	 382
105342 	 74039
108882 	 93353
71656 	 31783
92805 	 173850
90340 	 23984
88103 	 72056
1778 	 55116
171979 	 33955
29911 	 7332
180119 	 90247
82169 	 36982
107454 	 91900
127702 	 93511
18086 	 169007
151039 	 99185
111966 	 111478
112769 	 127159
73886 	 182011
107223 	 95716
119009 	 131935
122563 	 167256
173712 	 173622
12700 	 111187
66230 	 21479
89481 	 79677
53307 	 119152
139849 	 148154
5159 	 176024
138129 	 32502
63565 	 43544
146668 	 107999
168299 	 154975
131512 	 28698
100438 	 172203
144437 	 130542
26816 	 175642
68670 	 48537
36074 	 101808
154551 	 157969
94365 	 178435
172822 	 71760
37964 	 122389
94286 	 53422
159148 	 107992
5737 	 14317
21360 	 70714
159492 	 19076
128434 	 50226
25767 	 88890
170603 	 81027
179297 	 92873
176009 	 55485
148970 	 65657
20301 	 108549
27196 	 86949
173265 	 79679
177302 	 61556
120422 	 149250
143701 	 173650
10697 	 97737
156664 	 181490
94472 	 100235
17273 	 83350
109775 	 90286
179074 	 44600
118982 	 115766
118640 	 127686
83953 	 70198
158931 	 59775
9889 	 72052
10890 	 13456
112665 	 155918
77472 	 18598
41943 	 31201
149140 	 36939
27055 	 96909
18778 	 81521
148910 	 90736
92907 	 151921
156497 	 3850
120262 	 131117
44529 	 43064
139102 	 94407
128381 	 171606
34368 	 20181
86343 	 101184
114850 	 65423
100665 	 111548
12397 	 155503
1842 	 144077
181307 	 20125
55089 	 34480
107110 	 138604
69332 	 25970
169411 	 149731
107117 	 116799
160027 	 144927
158411 	 49828
155210 	 2054
123191 	 96235
125276 	 59458
97006 	 94102
60147 	 75507
55748 	 16659
156768 	 72363
113658 	 130229
71382 	 50721
23676 	 67159
118952 	 79631
12081 	 123319
89076 	 50632
88080 	 153235
151949 	 76882
45893 	 142093
31831 	 37278
175561 	 48553
26182 	 142058
60107 	 45070
56424 	 31187
64884 	 167873
181615 	 65785
100605 	 48648
1789 	 94907
78328 	 71885
152925 	 75647
51976 	 70212
108084 	 81056
116635 	 39058
127555 	 86776
111021 	 95449
44933 	 75127
150798 	 180861
124569 	 125444
88273 	 139532
65497 	 172473
137242 	 66964
150691 	 138312
177701 	 159071
62102 	 127867
172816 	 68101
101372 	 3281
56607 	 174981
44304 	 144358
149857 	 15774
11752 	 122782
13900 	 65162
138222 	 163752
69712 	 154737
111665 	 110201
88683 	 41570
87764 	 109127
109352 	 136970
94735 	 169730
33936 	 50530
124312 	 148615
167982 	 121705
150475 	 47048
26945 	 37379
48027 	 86662
159383 	 109664
169561 	 134330
119306 	 150501
167155 	 69912
135418 	 42988
11522 	 84764
49159 	 5135
142123 	 93100
636 	 139745
180985 	 182600
135610 	 137037
143646 	 83088
76481 	 2644
171971 	 95382
64841 	 177659
74781 	 159728
181797 	 159301
105913 	 26305
45683 	 156236
150510 	 19551
113933 	 49980
89548 	 120161
43258 	 27134
159131 	 135377
120038 	 91330
122932 	 104131
149435 	 57461
110479 	 440
70848 	 11682
23978 	 139210
19991 	 127760
16426 	 109450
126566 	 35809
40779 	 30871
894 	 136683
106232 	 89902
76919 	 35823
65883 	 149154
174151 	 156334
11935 	 157412
136389 	 39492
62383 	 128380
152171 	 24621
95103 	 7480
48546 	 30855
118008 	 23058
159956 	 9717
177607 	 77187
167389 	 180014
122379 	 71723
5666 	 93951
45416 	 117500
125551 	 105859
77178 	 121389
134542 	 134003
172178 	 36233
68537 	 92299
42545 	 20217
73145 	 30318
83593 	 145175
39515 	 55208
67406 	 103438
34305 	 77134
10539 	 73932
112020 	 11435
92903 	 78153
178669 	 79181
28488 	 113671
